Thu May 22 00:58:14 2025    out.prof

         81000586 function calls (80994289 primitive calls) in 41.105 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        3    0.000    0.000    0.000    0.000 C:\Users\leopc\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.12_qbz5n2kfra8p0\LocalCache\local-packages\Python312\site-packages\numba\core\imputils.py:71(lower_setattr)
        1    0.000    0.000    0.000    0.000 C:\Users\leopc\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.12_qbz5n2kfra8p0\LocalCache\local-packages\Python312\site-packages\numba\cloudpickle\cloudpickle.py:209(_whichmodule)
        2    0.000    0.000    0.000    0.000 C:\Users\leopc\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.12_qbz5n2kfra8p0\LocalCache\local-packages\Python312\site-packages\numba\core\dispatcher.py:32(__init__)
        2    0.000    0.000    0.000    0.000 C:\Users\leopc\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.12_qbz5n2kfra8p0\LocalCache\local-packages\Python312\site-packages\numba\core\callconv.py:60(__init__)
        3    0.000    0.000    0.000    0.000 C:\Users\leopc\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.12_qbz5n2kfra8p0\LocalCache\local-packages\Python312\site-packages\numba\core\codegen.py:546(codegen)
        4    0.000    0.000    0.000    0.000 C:\Users\leopc\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.12_qbz5n2kfra8p0\LocalCache\local-packages\Python312\site-packages\numba\core\codegen.py:553(name)
        1    0.000    0.000    0.000    0.000 C:\Users\leopc\AProgramming\0_Python_Projects\BlocksRewritten\src\player.py:38(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\leopc\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.12_qbz5n2kfra8p0\LocalCache\local-packages\Python312\site-packages\numba\cpython\old_hashing.py:384(FNV)
        2    0.000    0.000    0.000    0.000 C:\Users\leopc\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.12_qbz5n2kfra8p0\LocalCache\local-packages\Python312\site-packages\numba\cpython\unicode.py:1208(generate_rsplit_whitespace_impl)
        2    0.000    0.000    0.000    0.000 C:\Users\leopc\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.12_qbz5n2kfra8p0\LocalCache\local-packages\Python312\site-packages\numba\cpython\unicode.py:1424(generate_splitlines_func)
        1    0.000    0.000    0.000    0.000 C:\Users\leopc\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.12_qbz5n2kfra8p0\LocalCache\local-packages\Python312\site-packages\numba\np\arrayobj.py:804(BooleanArrayIndexer)
        1    0.000    0.000    0.000    0.000 C:\Users\leopc\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.12_qbz5n2kfra8p0\LocalCache\local-packages\Python312\site-packages\numba\np\random\generator_core.py:12(NumPyRngBitGeneratorModel)
        1    0.000    0.000    0.000    0.000 C:\Users\leopc\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.12_qbz5n2kfra8p0\LocalCache\local-packages\Python312\site-packages\numba\np\polynomial\polynomial_core.py:13(PolynomialModel)
        1    0.000    0.000    0.000    0.000 C:\Users\leopc\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.12_qbz5n2kfra8p0\LocalCache\local-packages\Python312\site-packages\numba\typed\dictobject.py:88(DictModel)
        1    0.000    0.000    0.000    0.000 C:\Users\leopc\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.12_qbz5n2kfra8p0\LocalCache\local-packages\Python312\site-packages\numba\experimental\function_type.py:32(FunctionProtoModel)
        1    0.000    0.000    0.000    0.000 C:\Users\leopc\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.12_qbz5n2kfra8p0\LocalCache\local-packages\Python312\site-packages\numba\typed\listobject.py:92(ErrorHandler)
        1    0.000    0.000    0.000    0.000 C:\Users\leopc\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.12_qbz5n2kfra8p0\LocalCache\local-packages\Python312\site-packages\numba\core\ccallback.py:17(_CFuncCompiler)
        1    0.000    0.000    0.000    0.000 C:\Users\leopc\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.12_qbz5n2kfra8p0\LocalCache\local-packages\Python312\site-packages\cffi\model.py:178(UnknownIntegerType)
        1    0.000    0.000    0.000    0.000 C:\Users\leopc\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.12_qbz5n2kfra8p0\LocalCache\local-packages\Python312\site-packages\cffi\model.py:294(ArrayType)
        1    0.000    0.000    0.000    0.000 C:\Users\leopc\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.12_qbz5n2kfra8p0\LocalCache\local-packages\Python312\site-packages\numba\experimental\jitclass\base.py:22(InstanceModel)
        1    0.000    0.000    0.000    0.000 C:\Users\leopc\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.12_qbz5n2kfra8p0\LocalCache\local-packages\Python312\site-packages\numba\core\typing\cffi_utils.py:184(FFI_from_buffer)
        1    0.000    0.000    0.000    0.000 C:\Users\leopc\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.12_qbz5n2kfra8p0\LocalCache\local-packages\Python312\site-packages\pycparser\c_ast.py:367(Constant)
        1    0.000    0.000    0.000    0.000 C:\Users\leopc\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.12_qbz5n2kfra8p0\LocalCache\local-packages\Python312\site-packages\pycparser\c_ast.py:748(If)
        1    0.000    0.000    0.000    0.000 C:\Users\leopc\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.12_qbz5n2kfra8p0\LocalCache\local-packages\Python312\site-packages\pycparser\c_ast.py:831(ParamList)
        1    0.000    0.000    0.000    0.000 C:\Users\leopc\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.12_qbz5n2kfra8p0\LocalCache\local-packages\Python312\site-packages\pycparser\c_ast.py:849(PtrDecl)
        1    0.000    0.000    0.000    0.000 C:\Users\leopc\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.12_qbz5n2kfra8p0\LocalCache\local-packages\Python312\site-packages\pycparser\c_ast.py:867(Return)
        1    0.000    0.000    0.000    0.000 C:\Users\leopc\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.12_qbz5n2kfra8p0\LocalCache\local-packages\Python312\site-packages\pycparser\c_ast.py:905(Struct)
        1    0.000    0.000    0.000    0.000 C:\Users\leopc\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.12_qbz5n2kfra8p0\LocalCache\local-packages\Python312\site-packages\pycparser\c_ast.py:967(TernaryOp)
        1    0.000    0.000    0.000    0.000 C:\Users\leopc\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.12_qbz5n2kfra8p0\LocalCache\local-packages\Python312\site-packages\pycparser\c_ast.py:992(TypeDecl)
        1    0.000    0.000    0.000    0.000 C:\Users\leopc\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.12_qbz5n2kfra8p0\LocalCache\local-packages\Python312\site-packages\pycparser\c_ast.py:1089(While)
        1    0.000    0.000    0.000    0.000 C:\Users\leopc\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.12_qbz5n2kfra8p0\LocalCache\local-packages\Python312\site-packages\numba\core\typing\collections.py:9(InContainer)
        1    0.000    0.000    0.000    0.000 C:\Users\leopc\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.12_qbz5n2kfra8p0\LocalCache\local-packages\Python312\site-packages\numba\core\typing\arraydecl.py:696(ArrayCTypesAttribute)
        2    0.000    0.000    0.000    0.000 <frozen _collections_abc>:341(__subclasshook__)
        3    0.000    0.000    0.000    0.000 {method 'pop' of 'collections.deque' objects}
        1    0.000    0.000    0.000    0.000 {built-in method atexit.register}
        2    0.000    0.000    0.000    0.000 {built-in method math.sqrt}
        2    0.000    0.000    0.000    0.000 C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.12_3.12.2800.0_x64__qbz5n2kfra8p0\Lib\enum.py:1410(<lambda>)
        1    0.000    0.000    0.000    0.000 C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.12_3.12.2800.0_x64__qbz5n2kfra8p0\Lib\zipfile\__init__.py:1955(close)
        6    0.000    0.000    0.000    0.000 C:\Users\leopc\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.12_qbz5n2kfra8p0\LocalCache\local-packages\Python312\site-packages\llvmlite\ir\types.py:112(_to_string)
        2    0.000    0.000    0.000    0.000 C:\Users\leopc\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.12_qbz5n2kfra8p0\LocalCache\local-packages\Python312\site-packages\llvmlite\ir\values.py:526(_get_reference)
        1    0.000    0.000    0.000    0.000 C:\Users\leopc\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.12_qbz5n2kfra8p0\LocalCache\local-packages\Python312\site-packages\numba\core\types\common.py:90(key)
        1    0.000    0.000    0.000    0.000 C:\Users\leopc\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.12_qbz5n2kfra8p0\LocalCache\local-packages\Python312\site-packages\colorama\initialise.py:104(reinit)
        2    0.000    0.000    0.000    0.000 C:\Users\leopc\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.12_qbz5n2kfra8p0\LocalCache\local-packages\Python312\site-packages\colorama\ansitowin32.py:121(should_wrap)
        1    0.000    0.000    0.000    0.000 C:\Users\leopc\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.12_qbz5n2kfra8p0\LocalCache\local-packages\Python312\site-packages\numba\core\typing\templates.py:45(return_type)
        2    0.000    0.000    0.000    0.000 C:\Users\leopc\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.12_qbz5n2kfra8p0\LocalCache\local-packages\Python312\site-packages\numba\core\dispatcher.py:696(_callback_add_timer)
        1    0.000    0.000    0.000    0.000 C:\Users\leopc\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.12_qbz5n2kfra8p0\LocalCache\local-packages\Python312\site-packages\numba\core\dispatcher.py:178(__enter__)
        1    0.000    0.000    0.000    0.000 C:\Users\leopc\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.12_qbz5n2kfra8p0\LocalCache\local-packages\Python312\site-packages\numba\core\codegen.py:1090(is_symbol_defined)
        1    0.000    0.000    0.000    0.000 C:\Users\leopc\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.12_qbz5n2kfra8p0\LocalCache\local-packages\Python312\site-packages\numba\cpython\old_hashing.py:391(SIPHASH)
        1    0.000    0.000    0.000    0.000 C:\Users\leopc\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.12_qbz5n2kfra8p0\LocalCache\local-packages\Python312\site-packages\numba\cpython\unicode.py:82(UnicodeModel)
        2    0.000    0.000    0.000    0.000 C:\Users\leopc\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.12_qbz5n2kfra8p0\LocalCache\local-packages\Python312\site-packages\numba\cpython\unicode.py:1379(gen_unicode_Xjust)
        2    0.000    0.000    0.000    0.000 C:\Users\leopc\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.12_qbz5n2kfra8p0\LocalCache\local-packages\Python312\site-packages\numba\cpython\unicode.py:2000(gen_isAlX)
        2    0.000    0.000    0.000    0.000 C:\Users\leopc\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.12_qbz5n2kfra8p0\LocalCache\local-packages\Python312\site-packages\numba\cpython\unicode.py:2045(_is_upper)
        1    0.000    0.000    0.000    0.000 C:\Users\leopc\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.12_qbz5n2kfra8p0\LocalCache\local-packages\Python312\site-packages\numba\cpython\listobj.py:130(ListPayloadAccessor)
        1    0.000    0.000    0.000    0.000 C:\Users\leopc\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.12_qbz5n2kfra8p0\LocalCache\local-packages\Python312\site-packages\numba\np\random\generator_core.py:30(NumPyRandomGeneratorTypeModel)
        1    0.000    0.000    0.000    0.000 C:\Users\leopc\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.12_qbz5n2kfra8p0\LocalCache\local-packages\Python312\site-packages\numba\typed\listobject.py:59(ListModel)
        1    0.000    0.000    0.000    0.000 C:\Users\leopc\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.12_qbz5n2kfra8p0\LocalCache\local-packages\Python312\site-packages\numba\typed\listobject.py:69(ListIterModel)
        4    0.000    0.000    0.000    0.000 C:\Users\leopc\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.12_qbz5n2kfra8p0\LocalCache\local-packages\Python312\site-packages\numba\np\npdatetime.py:399(_create_timedelta_ordering_impl)
        1    0.000    0.000    0.000    0.000 C:\Users\leopc\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.12_qbz5n2kfra8p0\LocalCache\local-packages\Python312\site-packages\numba\np\npyimpl.py:45(_ScalarIndexingHelper)
        1    0.000    0.000    0.000    0.000 C:\Users\leopc\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.12_qbz5n2kfra8p0\LocalCache\local-packages\Python312\site-packages\numba\np\npyimpl.py:94(_ArrayIndexingHelper)
        1    0.000    0.000    0.000    0.000 C:\Users\leopc\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.12_qbz5n2kfra8p0\LocalCache\local-packages\Python312\site-packages\numba\np\npyimpl.py:640(_Kernel)
        2    0.000    0.000    0.000    0.000 C:\Users\leopc\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.12_qbz5n2kfra8p0\LocalCache\local-packages\Python312\site-packages\numba\cpython\cmathimpl.py:84(intrinsic_complex_unary)
        1    0.000    0.000    0.000    0.000 C:\Users\leopc\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.12_qbz5n2kfra8p0\LocalCache\local-packages\Python312\site-packages\cffi\model.py:328(StructOrUnionOrEnum)
        1    0.000    0.000    0.000    0.000 C:\Users\leopc\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.12_qbz5n2kfra8p0\LocalCache\local-packages\Python312\site-packages\pycparser\ply\__init__.py:1(<module>)
        1    0.000    0.000    0.000    0.000 C:\Users\leopc\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.12_qbz5n2kfra8p0\LocalCache\local-packages\Python312\site-packages\cffi\error.py:5(CDefError)
        1    0.000    0.000    0.000    0.000 C:\Users\leopc\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.12_qbz5n2kfra8p0\LocalCache\local-packages\Python312\site-packages\cffi\model.py:72(BaseType)
        1    0.000    0.000    0.000    0.000 C:\Users\leopc\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.12_qbz5n2kfra8p0\LocalCache\local-packages\Python312\site-packages\cffi\model.py:192(UnknownFloatType)
        1    0.000    0.000    0.000    0.000 C:\Users\leopc\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.12_qbz5n2kfra8p0\LocalCache\local-packages\Python312\site-packages\cffi\model.py:224(RawFunctionType)
        1    0.000    0.000    0.000    0.000 C:\Users\leopc\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.12_qbz5n2kfra8p0\LocalCache\local-packages\Python312\site-packages\pycparser\ply\yacc.py:127(NullLogger)
        1    0.000    0.000    0.000    0.000 C:\Users\leopc\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.12_qbz5n2kfra8p0\LocalCache\local-packages\Python312\site-packages\pycparser\ply\yacc.py:1971(LRTable)
        1    0.000    0.000    0.000    0.000 C:\Users\leopc\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.12_qbz5n2kfra8p0\LocalCache\local-packages\Python312\site-packages\pycparser\c_ast.py:189(ArrayRef)
        1    0.000    0.000    0.000    0.000 C:\Users\leopc\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.12_qbz5n2kfra8p0\LocalCache\local-packages\Python312\site-packages\pycparser\c_ast.py:232(Alignas)
        1    0.000    0.000    0.000    0.000 C:\Users\leopc\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.12_qbz5n2kfra8p0\LocalCache\local-packages\Python312\site-packages\pycparser\c_ast.py:307(Cast)
        1    0.000    0.000    0.000    0.000 C:\Users\leopc\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.12_qbz5n2kfra8p0\LocalCache\local-packages\Python312\site-packages\pycparser\c_ast.py:485(EllipsisParam)
        1    0.000    0.000    0.000    0.000 C:\Users\leopc\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.12_qbz5n2kfra8p0\LocalCache\local-packages\Python312\site-packages\pycparser\c_ast.py:499(EmptyStatement)
        1    0.000    0.000    0.000    0.000 C:\Users\leopc\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.12_qbz5n2kfra8p0\LocalCache\local-packages\Python312\site-packages\pycparser\ply\lex.py:64(LexToken)
        1    0.000    0.000    0.000    0.000 C:\Users\leopc\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.12_qbz5n2kfra8p0\LocalCache\local-packages\Python312\site-packages\pycparser\c_ast.py:773(InitList)
        1    0.000    0.000    0.000    0.000 C:\Users\leopc\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.12_qbz5n2kfra8p0\LocalCache\local-packages\Python312\site-packages\pycparser\c_ast.py:809(NamedInitializer)
        1    0.000    0.000    0.000    0.000 C:\Users\leopc\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.12_qbz5n2kfra8p0\LocalCache\local-packages\Python312\site-packages\pycparser\c_ast.py:946(Switch)
        1    0.000    0.000    0.000    0.000 C:\Users\leopc\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.12_qbz5n2kfra8p0\LocalCache\local-packages\Python312\site-packages\pycparser\c_ast.py:1070(Union)
        1    0.000    0.000    0.000    0.000 C:\Users\leopc\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.12_qbz5n2kfra8p0\LocalCache\local-packages\Python312\site-packages\numba\core\typing\collections.py:28(SequenceBool)
        1    0.000    0.000    0.000    0.000 C:\Users\leopc\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.12_qbz5n2kfra8p0\LocalCache\local-packages\Python312\site-packages\numba\core\typing\listdecl.py:16(ListBuiltin)
        1    0.000    0.000    0.000    0.000 C:\Users\leopc\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.12_qbz5n2kfra8p0\LocalCache\local-packages\Python312\site-packages\numba\core\typing\arraydecl.py:606(RecordAttribute)
        1    0.000    0.000    0.000    0.000 C:\Users\leopc\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.12_qbz5n2kfra8p0\LocalCache\local-packages\Python312\site-packages\numba\core\typing\dictdecl.py:24(DictBuiltin)
